customer ID,Trans date & time,merchant,category,amount,first name ,last name ,gender,street,city,state,zip,City pop,job,Dob,Trans num,approved
502,01-01-2019 06:36,"fraud_Schultz, Simonis and Little",grocery_pos,98.01,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,5791,"Doctor, general practice",07-10-1959,01264afa6306be16946441c6e5916f3d,0
503,01-01-2019 06:37,fraud_Koepp-Witting,grocery_pos,154,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,1850,Counselling psychologist,29-12-1963,170f40b5833c8a9765c5402d8a2a03a2,0
504,01-01-2019 06:38,fraud_Koss and Sons,gas_transport,47.19,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,1178,Community education officer,13-06-1951,006c20afb2193760d9f923c065d33b9e,0
505,01-01-2019 06:39,"fraud_Mosciski, Ziemann and Farrell",shopping_net,38.21,Bridget,Bowen,F,49120 Regina Island Apt. 170,Port Saint Lucie,FL,34953,181438,Primary school teacher,19-03-1934,f80458b210ec8dd611bbd2790e4011aa,0
506,01-01-2019 06:39,fraud_Stamm-Rodriguez,misc_pos,76.4,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,4074,"Scientist, audiological",20-12-1975,22dfa297ab94683757e91ba3b9628282,0
507,01-01-2019 06:40,fraud_Conroy Ltd,shopping_pos,15.73,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,1178,Community education officer,13-06-1951,a8852559dcae2692a49571835ade27c3,0
508,01-01-2019 06:41,fraud_Huels-Hahn,gas_transport,43.05,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,478,Landscape architect,13-01-1960,3f4cdfc2ec4003b6e3c2baa0a57ba833,0
509,01-01-2019 06:43,"fraud_Schumm, Bauch and Ondricka",grocery_pos,50.18,Brandon,Bridges,M,957 Miller Falls,Apison,TN,37302,3730,Occupational therapist,28-01-1991,2a2e56cdd8407e87f8fb0b9ea0f208b7,0
510,01-01-2019 06:43,"fraud_Moen, Reinger and Murphy",grocery_pos,127.55,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,365,Special effects artist,14-03-1970,2b7dd0f19997311f9579839f5d86db5c,0
511,01-01-2019 06:43,fraud_McGlynn-Heathcote,misc_net,1636.87,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,1324,"Engineer, technical sales",12-07-1926,9b13fb1ce565b55afe4106ecdee9346b,0
512,01-01-2019 06:44,fraud_Bednar Group,misc_net,6.7,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,1426,Agricultural consultant,06-03-1957,abd2a9fcfeb018cb42091136d691d931,0
513,01-01-2019 06:44,fraud_Miller-Hauck,grocery_pos,65.52,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,248858,Video editor,28-01-1971,a9cbe89c2cd1bd2962f7397e0a3c4bd0,0
514,01-01-2019 06:47,fraud_Kilback LLC,grocery_pos,94.7,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,92043,"Civil engineer, contracting",25-04-1961,53ce9a8288680138029c000eccda3ef5,0
515,01-01-2019 06:48,fraud_Kling-Grant,grocery_net,60.32,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,5507,Retail merchandiser,28-07-1973,b149038da8b0b01fe6e820fff05c0d55,0
516,01-01-2019 06:48,fraud_Kuphal-Predovic,misc_net,5.68,Jason,Gray,M,875 Amy Point,Amorita,OK,73719,83,Barrister's clerk,28-07-1958,d06c2ec08b29702fba9f3d8925194edb,0
517,01-01-2019 06:48,fraud_McGlynn-Heathcote,misc_net,199.91,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072,35371,"Pilot, airline",02-09-1988,515bbdc506029e792d2e1ed06e860645,0
518,01-01-2019 06:50,fraud_Parisian and Sons,gas_transport,69.77,John,Stevens,M,428 Morgan River,Hudson,NY,12534,17867,Travel agency manager,29-07-1998,85801ec53570290c6bc05afe48433a4f,0
519,01-01-2019 06:50,"fraud_Greenholt, Jacobi and Gleason",gas_transport,78.73,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,477,Naval architect,15-04-1988,e1fc40aa8789466ad55e0495257e0c21,0
520,01-01-2019 06:50,fraud_Cole PLC,grocery_pos,95.02,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,255,Chief Executive Officer,10-12-1971,218ca367de0829db1d5b02dd5b2ec397,0
521,01-01-2019 06:52,fraud_Torp-Labadie,gas_transport,48.1,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,635,Product/process development scientist,13-07-1973,db9c80e90e2d21b61b53050f15845615,0
522,01-01-2019 06:53,fraud_Rempel Inc,shopping_net,6.64,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,69793,Control and instrumentation engineer,08-12-1953,724081f344e32d5a402a958a6341a5e2,0
523,01-01-2019 06:53,fraud_Sporer Inc,gas_transport,46.58,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,3807,Surgeon,25-10-1999,50566de3d4ac51057331660fa668a692,0
524,01-01-2019 06:53,fraud_Herman Inc,misc_pos,40.77,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,1126,Volunteer coordinator,18-08-1980,460f2afc75b5a897380863c7128f9ac2,0
525,01-01-2019 06:53,"fraud_Kihn, Abernathy and Douglas",shopping_net,7.12,Sandra,Davies,F,31954 Eugene Lane Suite 572,Dexter,KS,67038,602,"Buyer, industrial",26-10-1958,14e63b67bbaaca02c9e9483c5f277ccb,0
526,01-01-2019 06:54,"fraud_Greenholt, Jacobi and Gleason",gas_transport,64.92,William,Lopez,M,785 Kevin Walk Suite 237,Brainard,NE,68626,614,Associate Professor,20-06-1967,c2959f6ce246f729459ea50b5de61c78,0
527,01-01-2019 06:54,fraud_Dare-Marvin,entertainment,1.9,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,2518,Event organiser,02-02-1946,b9268042b9c34cc07c3339ed6728ccfe,0
528,01-01-2019 06:55,"fraud_Greenholt, Jacobi and Gleason",gas_transport,50.13,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,516,Applications developer,07-06-1966,086b259651b660777de46f6f63b55396,0
529,01-01-2019 06:55,fraud_Ledner-Pfannerstill,gas_transport,37,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,878,Risk analyst,20-11-1974,4f53dc5db243685999523ac65f7ac142,0
530,01-01-2019 06:55,fraud_McCullough LLC,misc_pos,8.73,William,Thompson,M,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,2258,Building surveyor,17-03-1937,607316193baf6f3dd434d504939c66aa,0
531,01-01-2019 06:56,fraud_Bailey-Morar,grocery_pos,157.71,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,1675,Barrister,01-05-1986,da7cfa4c04344e5f2e9f7f1fa2454e17,0
532,01-01-2019 06:56,fraud_Cummings LLC,gas_transport,56.5,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,328,Tree surgeon,25-07-1983,190fa28329f4fdcd9cb058cab9b95f0a,0
533,01-01-2019 06:56,fraud_Pacocha-O'Reilly,grocery_pos,78.49,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,888,Camera operator,25-03-1988,11b51a73e45701b5bc6c9e0a270427ec,0
534,01-01-2019 06:56,fraud_Rempel Inc,shopping_net,87.84,Michael,Lee,M,7915 Dawn Roads Apt. 544,Shelter Island,NY,11964,1858,Clinical biochemist,03-03-1984,fab75b69140217baf9c1f402940fe0a1,0
535,01-01-2019 06:56,fraud_Sporer Inc,gas_transport,61.04,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,9815,"Designer, ceramics/pottery",07-07-1975,80456b7fe6aac04f1e9ba506fdcc6464,0
536,01-01-2019 06:58,fraud_Gutmann-Upton,misc_pos,100.93,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,6120,Chartered loss adjuster,09-10-1976,5b7a74efe4949f29c501b27d96c34de8,0
537,01-01-2019 06:59,fraud_Lockman Ltd,grocery_pos,136.43,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,1178,Community education officer,13-06-1951,f36b7c2451a1342ba00ea02842db6b18,0
538,01-01-2019 07:00,fraud_Friesen-D'Amore,gas_transport,68.73,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,6841,"Therapist, sports",06-06-1999,6179a1db533b8a6103d89ff31c2b1bfe,0
539,01-01-2019 07:01,fraud_Torp-Labadie,gas_transport,77.02,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,2501,Financial adviser,11-06-1986,dd94dcd84e29722f8156292b74d2ab60,0
540,01-01-2019 07:03,fraud_Volkman-Predovic,shopping_net,6.48,Christine,Davis,F,736 Moss Motorway Suite 549,Humboldt,AZ,86329,1179,"Civil engineer, contracting",20-01-1955,1c3b455d21e7debb5c8b20097666958e,0
541,01-01-2019 07:03,fraud_Koepp-Witting,grocery_pos,66.52,John,Mccormick,M,79414 Clark Lakes Suite 966,Warren,MI,48088,134056,"Producer, radio",08-10-1956,5e530df7771cb7e24cdd84ae6d407c78,0
542,01-01-2019 07:03,fraud_Mraz-Herzog,gas_transport,60.1,Danielle,Hayden,F,03368 Michelle Trail,Gregory,AR,72059,37,"Lecturer, further education",01-01-1958,1a557236f0e55e5d80ac9963baaad584,0
543,01-01-2019 07:04,fraud_Bednar Group,misc_net,5.78,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,6713,Archivist,19-08-1945,715cf3ddf725f9619b6eb81f0a2ba57f,0
544,01-01-2019 07:05,fraud_Kuhn LLC,misc_net,124.79,Diane,Smith,F,195 Murray Overpass Apt. 384,Winter,WI,54896,1478,Neurosurgeon,27-04-1965,988c5fba79c4f23f52b2bd996a7ec482,0
545,01-01-2019 07:06,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,9.82,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,5791,"Doctor, general practice",07-10-1959,a43094ec0cbb91ba52c1c10b7169b5e4,0
546,01-01-2019 07:07,"fraud_Raynor, Feest and Miller",gas_transport,61.41,Frank,Foster,M,37910 Ward Lights,Shrewsbury,MA,1545,35299,English as a second language teacher,30-04-1975,16b701b7146a8bdc345502c6bf3b8b34,0
547,01-01-2019 07:09,fraud_Funk Group,grocery_net,51.28,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,1312922,Counselling psychologist,30-11-1999,c56c309fa13d1c9ee97aadd3b1eb313b,0
548,01-01-2019 07:10,"fraud_Christiansen, Goyette and Schamberger",gas_transport,92.76,Patricia,Mendoza,F,1683 Davidson Freeway,Mendon,UT,84325,2078,"Scientist, audiological",13-06-1963,caedb2e95360b4615a85193357810e38,0
549,01-01-2019 07:11,fraud_Trantow PLC,grocery_net,42.54,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,824,"Loss adjuster, chartered",02-11-1974,0892435b687c50f395f5cbbbc56efdc3,0
550,01-01-2019 07:11,fraud_Conroy-Cruickshank,gas_transport,71.06,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,241,Investment analyst,27-10-1974,a29812ac63e9b065046efd387a6ec8b5,0
551,01-01-2019 07:12,fraud_Bogisich-Homenick,misc_net,4.26,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,190178,Television production assistant,01-04-1973,245808873287633a9a96195244def00e,0
552,01-01-2019 07:13,fraud_Jast and Sons,food_dining,74.09,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,92882,233717,Wellsite geologist,22-05-1966,4a4cf450e1ee2741e3c3a43544c3cd64,0
553,01-01-2019 07:13,fraud_Conroy Ltd,shopping_pos,6.59,Erik,Stevens,M,84033 Pitts Overpass,Lakeland,FL,33809,237282,Plant breeder/geneticist,13-10-1949,40f19c990e060f60d20b8c77fbb710ff,0
554,01-01-2019 07:14,fraud_Kiehn-Emmerich,grocery_pos,67.98,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,6284,Secondary school teacher,27-03-1936,5ea3a2326411e4781bef4be5bd3f4b07,0
555,01-01-2019 07:15,fraud_Koepp-Parker,grocery_pos,106.83,Michael,Jones,M,754 Smith Isle,Amsterdam,OH,43903,2208,Mental health nurse,10-09-1961,9f8dbd1f23da1bea7622c70d87008b78,0
556,01-01-2019 07:16,fraud_Bernhard Inc,gas_transport,56.59,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,1666,Diagnostic radiographer,01-07-1968,5a58d51268908ba1ab7f8090b61db384,0
557,01-01-2019 07:16,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,6.71,Katherine,Pennington,F,73869 Connie Prairie,Vienna,GA,31092,7420,Phytotherapist,15-01-1957,85401905be867a97f995e0dd6c44b46c,0
558,01-01-2019 07:17,fraud_Stark-Batz,entertainment,16.08,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,2518,Event organiser,02-02-1946,0d0cbcb30d4a99512542a84eb09469bb,0
559,01-01-2019 07:17,fraud_Bogisich Inc,grocery_pos,63.22,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,3119,"Teacher, secondary school",17-04-1942,904be45e02c12554d9adf781d203b266,0
560,01-01-2019 07:17,fraud_Bailey-Morar,grocery_pos,60.65,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,9772,Location manager,24-11-1989,ce01044c1bfbdb2dd8afb20b3b104f98,0
561,01-01-2019 07:18,fraud_Hickle Group,shopping_pos,127.09,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,99,Dance movement psychotherapist,28-03-1986,9bb5c3930d00b2dcb4276ad4621af965,0
562,01-01-2019 07:19,"fraud_Towne, Greenholt and Koepp",shopping_net,4.56,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,52126,Chemical engineer,23-08-1929,fd21e41966166ecf54c9288a5b13cf62,0
563,01-01-2019 07:19,"fraud_Lockman, West and Runte",grocery_pos,99.92,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,255,Chief Executive Officer,10-12-1971,6745d638ddd330b020341363bef6bc18,0
564,01-01-2019 07:20,fraud_Mraz-Herzog,gas_transport,60.15,Nancy,Roach,F,376 Brown Courts,Yellowstone National Park,WY,82190,369,Materials engineer,16-11-1941,ff065ff2abbe15990f3ccbd5e549f085,0
565,01-01-2019 07:20,fraud_Emard Inc,gas_transport,42.1,Kylie,Kirby,F,79816 Jackson Squares,Shedd,OR,97377,917,Radio broadcast assistant,08-07-1995,ebbffdde1a88f889b1eea0a895eabf10,0
566,01-01-2019 07:22,fraud_Schamberger-O'Keefe,grocery_pos,205.76,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,545147,Counsellor,18-11-1987,28f3be829fc05cc266b8e20e4d07e0eb,0
567,01-01-2019 07:23,fraud_Brekke and Sons,gas_transport,55.68,Richard,Carter,M,5097 Martin Ridges,Minneapolis,MN,55403,1022298,Chemical engineer,29-09-1976,44a1d5fa0cf18eba0014506f9add3ad9,0
568,01-01-2019 07:23,"fraud_Casper, Hand and Zulauf",grocery_pos,194.98,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,186140,English as a second language teacher,08-02-1983,d73b04ec55f041be70e072ee01237f8b,0
569,01-01-2019 07:23,fraud_Dickinson Ltd,misc_pos,40.8,Jessica,Garcia,F,13108 Jennifer Passage,Mc Cracken,KS,67556,320,Film/video editor,22-04-1961,6eee43bf092f0e032e378ef0819e4a7b,0
570,01-01-2019 07:23,fraud_Nienow PLC,entertainment,22.82,Robert,Holland,M,431 Tracy Expressway,Milner,GA,30257,4138,Field seismologist,16-05-1969,ec9cc7a2d0d3edd927361707234eca0d,0
571,01-01-2019 07:24,fraud_Wolf Inc,grocery_pos,212.87,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,545147,Counsellor,18-11-1987,100f6146829a593605fe199a0a0fb4d5,0
572,01-01-2019 07:26,fraud_Sporer Inc,gas_transport,31.66,William,Cannon,M,43809 Kenneth Circles Suite 152,Union,WV,24983,2443,Chartered public finance accountant,16-10-1941,9f258e4409c47838e5ad7146245d5385,0
573,01-01-2019 07:26,fraud_Volkman Ltd,misc_net,23.05,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765,248,Industrial/product designer,13-05-1968,242424f9728977abcfe909600978618d,0
574,01-01-2019 07:26,fraud_Rempel Inc,shopping_net,83.17,Stephen,Lopez,M,696 Matthew Ford Suite 157,Olmsted,IL,62970,639,Mechanical engineer,01-08-1982,e6f5bb857b0851252490f307c7cdbc62,0
575,01-01-2019 07:28,fraud_Emmerich-Luettgen,grocery_net,63.31,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,3833,Metallurgist,09-10-1970,0685dd14ed050768f49345649b9773fd,0
576,01-01-2019 07:28,fraud_Kutch LLC,gas_transport,77.83,Tammie,Harper,F,57887 Gutierrez Harbor,Westfir,OR,97492,597,Forensic psychologist,19-05-1961,b8848e6439f24ca232b875cc8c548bb9,0
577,01-01-2019 07:30,fraud_Mante Group,misc_net,3.68,Dalton,Jones,M,3304 Hernandez Run,Afton,MI,49705,937,Technical brewer,06-04-1958,2d9f4241196b559794520bc43e54ce81,0
578,01-01-2019 07:32,fraud_Murray-Smitham,grocery_pos,95.8,Michael,Vargas,M,933 Martin Rapids,Desdemona,TX,76445,407,Clothing/textile technologist,08-08-1978,f6098c2c3707da8b1805f2647a3e8cba,0
579,01-01-2019 07:33,"fraud_Baumbach, Feeney and Morar",shopping_net,3.15,Julie,Johnson,F,9331 Robert Passage Suite 327,Hudson,KS,67545,215,Probation officer,22-11-1968,ba6bee937b843991f95611b9675cc986,0
580,01-01-2019 07:33,fraud_Thiel PLC,misc_pos,508.59,Savannah,Lewis,F,537 Walker Freeway,North Tonawanda,NY,14120,45100,Ambulance person,25-10-1993,06c97720f8c9fdf220edcc029877363c,0
581,01-01-2019 07:33,"fraud_Reilly, Heaney and Cole",gas_transport,55.35,Robert,James,M,92021 Miranda Meadows,Tamaroa,IL,62888,2135,"Development worker, community",31-01-1961,cb9f5f2d15278bc2a58d6c8c7a51c1ab,0
582,01-01-2019 07:34,fraud_Hudson-Ratke,grocery_pos,123.2,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315,3876,Senior tax professional/tax inspector,19-11-1960,7250d66c9afecb3e57759a78a6c7d77e,0
583,01-01-2019 07:34,fraud_Kuhic LLC,shopping_net,1.13,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,478,Landscape architect,13-01-1960,ba271c26b118fc96b4ae5828d454dcc6,0
584,01-01-2019 07:34,"fraud_Olson, Becker and Koch",gas_transport,91.22,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,320420,Water engineer,31-07-1975,d81638aacaad5494f155cf70e1912957,0
585,01-01-2019 07:35,fraud_Mohr Inc,shopping_pos,8.19,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,11751,Clinical research associate,15-02-1964,099889a73c97dde0df1927789a44277d,0
586,01-01-2019 07:36,fraud_Kiehn Inc,grocery_pos,78.8,Bradley,Martinez,M,3426 David Divide Suite 717,Burns Flat,OK,73624,2142,Politician's assistant,30-06-1976,eb6294e97a72ec3dcacfb41eb5eedc21,0
587,01-01-2019 07:36,"fraud_Hagenes, Kohler and Hoppe",food_dining,116.04,Linda,Gonzalez,F,17667 Price Spur Apt. 366,Glen Rock,PA,17327,7565,Insurance claims handler,08-03-1952,26d9a372f0370a11f4972589acd0e40c,0
588,01-01-2019 07:38,fraud_Mraz-Herzog,gas_transport,63.54,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,863,"Engineer, mining",09-08-1972,591f0361f48684e18d26b20570763bef,0
589,01-01-2019 07:39,fraud_Harris Inc,gas_transport,68.85,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,964,Tourist information centre manager,23-12-1974,f555a9523ee3b2dcb0bdb6ed459deb03,0
590,01-01-2019 07:39,fraud_Kerluke Inc,misc_net,9.21,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,8830,Theme park manager,29-03-1991,e02e4cb0524c7874d18ba53e336dae14,0
591,01-01-2019 07:43,fraud_Block-Parisian,misc_net,76.86,Collin,Brown,M,995 Benjamin Bypass,Du Pont,GA,31630,419,Advertising account executive,28-10-1990,08600d2084a23aa46a8dea69e4d78cc8,0
592,01-01-2019 07:43,fraud_McDermott-Weimann,grocery_pos,150.82,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,633,Health service manager,09-09-1927,d4175d076783f76299e010c158b2b6c7,0
593,01-01-2019 07:44,"fraud_Robel, Cummerata and Prosacco",gas_transport,51.44,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,3224,"Engineer, electronics",22-08-1997,f3db3d290470a553bac6ccb60b05b81f,0
594,01-01-2019 07:46,fraud_Heller-Langosh,gas_transport,57.83,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,1131,Make,10-05-1959,0de757cd559b19fcbc437e1c625d8938,0
595,01-01-2019 07:47,fraud_Mraz-Herzog,gas_transport,69.05,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,1689,Gaffer,18-11-1997,fe0d43e24cce220564395cdd5c7d254d,0
596,01-01-2019 07:47,fraud_Dooley Inc,shopping_pos,147.56,Jeremy,Moore,M,574 Patricia Extensions,Lubbock,TX,79413,254282,"Doctor, general practice",29-01-1952,6d742f954ef25de28787cd16fcfaf07b,0
597,01-01-2019 07:47,"fraud_Robel, Cummerata and Prosacco",gas_transport,77.62,Amanda,Williams,F,02018 Gary Key Apt. 911,Independence,MO,64058,123373,"Engineer, production",27-11-1992,b5ce075eb7992d3fc45e500507a0322c,0
598,01-01-2019 07:48,fraud_Turcotte-Halvorson,misc_pos,42.88,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,12335,Chief Strategy Officer,19-09-1987,0e4a0dfaffa03225df6019b98bf53cb4,0
599,01-01-2019 07:49,fraud_Jaskolski-Dibbert,grocery_net,30.93,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,409656,Heritage manager,27-12-1985,423115c3906513a92a69a9d6f55156ae,0
600,01-01-2019 07:53,fraud_Mayert Group,shopping_pos,117.96,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,24840,Agricultural consultant,20-01-1960,2c7d913ee40b827e6a25e668399ad3f4,0
601,01-01-2019 07:54,fraud_Kunde-Sanford,misc_net,3.18,Jeffery,Sanders,M,5278 Sarah Station Apt. 009,Cardwell,MO,63829,1120,Television floor manager,17-04-1957,62cd1654abac4ea270b9b1a3e0f8cf13,0
602,01-01-2019 07:55,fraud_Cole PLC,grocery_pos,125.69,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,129,Cartographer,15-12-1965,637d26ade8d5c520540a8fb0910a7d28,0
603,01-01-2019 07:55,fraud_Bashirian Group,shopping_net,8.11,Tanner,Davis,M,2632 Stevens Light Apt. 213,Payson,IL,62360,1656,Exhibition designer,04-08-1969,a9bcbd56e97530b264aca9dd7878d413,0
604,01-01-2019 07:55,fraud_Dickinson Ltd,misc_pos,3.34,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,92882,233717,Wellsite geologist,22-05-1966,621cbb20ee3cbdbb017bfd9ecfe6e595,0
605,01-01-2019 07:56,"fraud_Cremin, Hamill and Reichel",misc_pos,32.44,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,1360,Occupational hygienist,06-11-1984,6e767da13edbd816831198bebb143636,0
606,01-01-2019 07:56,fraud_Mraz-Herzog,gas_transport,66.36,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,2408,"Sales professional, IT",05-07-1997,e49d31db4764527a77179b1b338ded44,0
607,01-01-2019 07:57,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,105.76,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,67082,Ceramics designer,08-01-1970,5c724563a31d885931b81c069123ebeb,0
608,01-01-2019 07:57,fraud_Kling-Grant,grocery_net,51.66,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,2906700,Animator,24-08-1983,af2ef0b867d92e8ac93649386cfede3e,0
609,01-01-2019 07:57,fraud_Jast-McDermott,shopping_pos,127.2,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,477,Naval architect,15-04-1988,df2704afe7f9631383e6de2cd787eba0,0
610,01-01-2019 07:57,fraud_Dickinson-Rempel,misc_pos,4.21,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,239,Radio producer,02-05-1956,9f4d4e234c6959c72fe6d3b838ee8da2,0
611,01-01-2019 07:57,fraud_Sawayn PLC,shopping_pos,113.41,William,Thomas,M,39227 Mcpherson Shoals,Lahoma,OK,73754,1078,Podiatrist,06-10-1989,76428385da8b820a5c0a92c71c252247,0
612,01-01-2019 07:58,fraud_Pfeffer and Sons,shopping_pos,5.05,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,269,Insurance underwriter,15-09-1965,dcf8cdcec55f454904a5ba3ce84d7f2c,0
613,01-01-2019 07:59,"fraud_Tromp, Kerluke and Glover",grocery_net,49.76,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,1453,Toxicologist,15-02-1974,1dc623cb180f12175b8261127373911d,0
614,01-01-2019 08:01,fraud_Jewess LLC,shopping_pos,9.37,Christopher,Raymond,M,766 Potter Well,West Chazy,NY,12992,4778,Engineering geologist,14-06-1954,12531e028723e2ea18cf87e904d251cf,0
615,01-01-2019 08:02,fraud_Stracke-Lemke,grocery_pos,134.75,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,1324,"Engineer, technical sales",12-07-1926,191dca77329814273405b21645f18456,0
616,01-01-2019 08:03,"fraud_Streich, Hansen and Veum",gas_transport,92.32,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,86954,"Copywriter, advertising",23-07-1992,91e8769df7b592107cb9ca0ee4c98ff5,0
617,01-01-2019 08:03,fraud_Murray-Smitham,grocery_pos,218.2,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,107941,"Buyer, industrial",04-10-1991,77c4bf620494a9ffb6e9d8ef9cc133b5,0
618,01-01-2019 08:04,"fraud_Schaefer, Maggio and Daugherty",gas_transport,40.03,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,680,"Designer, jewellery",21-12-1966,f3b8bdcb97af631137ad05725f717cd2,0
619,01-01-2019 08:04,fraud_Roberts-Beahan,misc_pos,35.42,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,2395,"Pharmacist, community",17-11-1993,9cd08482b3d7112f2e477cbc67716c31,0
620,01-01-2019 08:05,fraud_Brown PLC,misc_net,4.32,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,237282,Clothing/textile technologist,03-07-1979,b42bf7bb777166ab536d4d2b01ccf9d0,0
621,01-01-2019 08:05,"fraud_Tillman, Dickinson and Labadie",gas_transport,60.17,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,73,Product designer,10-02-1935,27bd28157b84eb0e00a031787f6f3bf8,0
622,01-01-2019 08:06,"fraud_Rowe, Batz and Goodwin",grocery_pos,18.8,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,134056,"Doctor, hospital",18-05-1980,d83149e84faa563dff9c58271ebedc11,0
